Date,Year,Month,Week,Disease,Cases,URL,Country
2018-05-13,2018,,19,Pertussis,93,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=303,JP
2018-05-20,2018,,20,Pertussis,134,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=302,JP
2018-05-27,2018,,21,Pertussis,131,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=301,JP
2018-06-03,2018,,22,Pertussis,132,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=300,JP
2018-06-10,2018,,23,Pertussis,139,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=299,JP
2018-06-17,2018,,24,Pertussis,143,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=298,JP
2018-06-24,2018,,25,Pertussis,152,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=297,JP
2018-07-01,2018,,26,Pertussis,188,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=296,JP
2018-07-08,2018,,27,Pertussis,136,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=295,JP
2018-07-15,2018,,28,Pertussis,141,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=294,JP
2018-07-22,2018,,29,Pertussis,135,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=293,JP
2018-07-29,2018,,30,Pertussis,216,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=292,JP
2018-08-05,2018,,31,Pertussis,201,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=291,JP
2018-08-12,2018,,32,Pertussis,241,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=290,JP
2018-08-19,2018,,33,Pertussis,154,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=289,JP
2018-08-26,2018,,34,Pertussis,260,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=288,JP
2018-09-02,2018,,35,Pertussis,243,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=287,JP
2018-09-09,2018,,36,Pertussis,227,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=286,JP
2018-09-16,2018,,37,Pertussis,242,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=285,JP
2018-09-23,2018,,38,Pertussis,175,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=284,JP
2018-09-30,2018,,39,Pertussis,214,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=283,JP
2018-10-07,2018,,40,Pertussis,215,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=282,JP
2018-10-14,2018,,41,Pertussis,172,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=281,JP
2018-10-21,2018,,42,Pertussis,252,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=280,JP
2018-10-28,2018,,43,Pertussis,262,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=279,JP
2018-11-04,2018,,44,Pertussis,316,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=278,JP
2018-11-11,2018,,45,Pertussis,259,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=277,JP
2018-11-18,2018,,46,Pertussis,290,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=276,JP
2018-11-25,2018,,47,Pertussis,277,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=275,JP
2018-12-02,2018,,48,Pertussis,285,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=274,JP
2018-12-09,2018,,49,Pertussis,320,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=273,JP
2018-12-16,2018,,50,Pertussis,287,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=272,JP
2018-12-23,2018,,51,Pertussis,250,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=271,JP
2018-12-30,2018,,52,Pertussis,234,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=270,JP
2019-01-06,2019,,1,Pertussis,61,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=269,JP
2019-01-13,2019,,2,Pertussis,239,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=268,JP
2019-01-20,2019,,3,Pertussis,222,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=267,JP
2019-01-27,2019,,4,Pertussis,237,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=266,JP
2019-02-03,2019,,5,Pertussis,236,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=265,JP
2019-02-10,2019,,6,Pertussis,249,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=264,JP
2019-02-17,2019,,7,Pertussis,194,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=263,JP
2019-02-24,2019,,8,Pertussis,242,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=262,JP
2019-03-03,2019,,9,Pertussis,237,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=261,JP
2019-03-10,2019,,10,Pertussis,259,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=260,JP
2019-03-17,2019,,11,Pertussis,267,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=259,JP
2019-03-24,2019,,12,Pertussis,189,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=258,JP
2019-03-31,2019,,13,Pertussis,242,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=257,JP
2019-04-07,2019,,14,Pertussis,226,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=256,JP
2019-04-14,2019,,15,Pertussis,191,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=255,JP
2019-04-21,2019,,16,Pertussis,198,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=254,JP
2019-04-28,2019,,17,Pertussis,212,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=253,JP
2019-05-05,2019,,18,Pertussis,49,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=252,JP
2019-05-12,2019,,19,Pertussis,164,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=251,JP
2019-05-19,2019,,20,Pertussis,242,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=250,JP
2019-05-26,2019,,21,Pertussis,233,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=249,JP
2019-06-02,2019,,22,Pertussis,223,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=248,JP
2019-06-09,2019,,23,Pertussis,223,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=247,JP
2019-06-16,2019,,24,Pertussis,253,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=246,JP
2019-06-23,2019,,25,Pertussis,282,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=245,JP
2019-06-30,2019,,26,Pertussis,325,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=244,JP
2019-07-07,2019,,27,Pertussis,320,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=243,JP
2019-07-14,2019,,28,Pertussis,295,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=242,JP
2019-07-21,2019,,29,Pertussis,272,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=241,JP
2019-07-28,2019,,30,Pertussis,271,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=240,JP
2019-08-04,2019,,31,Pertussis,231,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=239,JP
2019-08-11,2019,,32,Pertussis,252,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=238,JP
2019-08-18,2019,,33,Pertussis,149,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=237,JP
2019-08-25,2019,,34,Pertussis,284,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=236,JP
2019-09-01,2019,,35,Pertussis,353,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=235,JP
2019-09-08,2019,,36,Pertussis,261,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=234,JP
2019-09-15,2019,,37,Pertussis,264,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=233,JP
2019-09-22,2019,,38,Pertussis,218,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=232,JP
2019-09-29,2019,,39,Pertussis,211,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=231,JP
2019-10-06,2019,,40,Pertussis,289,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=230,JP
2019-10-13,2019,,41,Pertussis,246,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=229,JP
2019-10-20,2019,,42,Pertussis,204,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=228,JP
2019-10-27,2019,,43,Pertussis,245,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=227,JP
2019-11-03,2019,,44,Pertussis,235,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=226,JP
2019-11-10,2019,,45,Pertussis,167,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=225,JP
2019-11-17,2019,,46,Pertussis,230,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=224,JP
2019-11-24,2019,,47,Pertussis,213,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=223,JP
2019-12-01,2019,,48,Pertussis,223,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=222,JP
2019-12-08,2019,,49,Pertussis,199,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=221,JP
2019-12-15,2019,,50,Pertussis,167,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=220,JP
2019-12-22,2019,,51,Pertussis,160,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=219,JP
2019-12-29,2019,,52,Pertussis,179,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=218,JP
2020-01-05,2020,,1,Pertussis,14,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=217,JP
2020-01-12,2020,,2,Pertussis,139,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=216,JP
2020-01-19,2020,,3,Pertussis,125,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=215,JP
2020-01-26,2020,,4,Pertussis,145,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=214,JP
2020-02-02,2020,,5,Pertussis,126,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=213,JP
2020-02-09,2020,,6,Pertussis,145,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=212,JP
2020-02-16,2020,,7,Pertussis,97,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=211,JP
2020-02-23,2020,,8,Pertussis,108,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=210,JP
2020-03-01,2020,,9,Pertussis,103,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=209,JP
2020-03-08,2020,,10,Pertussis,134,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=208,JP
2020-03-15,2020,,11,Pertussis,111,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=207,JP
2020-03-22,2020,,12,Pertussis,75,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=206,JP
2020-03-29,2020,,13,Pertussis,92,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=205,JP
2020-04-05,2020,,14,Pertussis,91,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=204,JP
2020-04-12,2020,,15,Pertussis,33,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=203,JP
2020-04-19,2020,,16,Pertussis,38,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=202,JP
2020-04-26,2020,,17,Pertussis,29,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=201,JP
2020-05-03,2020,,18,Pertussis,30,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=200,JP
2020-05-10,2020,,19,Pertussis,11,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=199,JP
2020-05-17,2020,,20,Pertussis,23,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=198,JP
2020-05-24,2020,,21,Pertussis,25,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=197,JP
2020-05-31,2020,,22,Pertussis,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=196,JP
2020-06-07,2020,,23,Pertussis,17,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=195,JP
2020-06-14,2020,,24,Pertussis,15,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=194,JP
2020-06-21,2020,,25,Pertussis,15,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=193,JP
2020-06-28,2020,,26,Pertussis,15,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=192,JP
2020-07-05,2020,,27,Pertussis,9,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=191,JP
2020-07-12,2020,,28,Pertussis,5,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=190,JP
2020-07-19,2020,,29,Pertussis,14,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=189,JP
2020-07-26,2020,,30,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=188,JP
2020-08-02,2020,,31,Pertussis,11,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=187,JP
2020-08-09,2020,,32,Pertussis,9,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=186,JP
2020-08-16,2020,,33,Pertussis,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=185,JP
2020-08-23,2020,,34,Pertussis,10,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=184,JP
2020-08-30,2020,,35,Pertussis,17,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=183,JP
2020-09-06,2020,,36,Pertussis,12,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=182,JP
2020-09-13,2020,,37,Pertussis,12,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=181,JP
2020-09-20,2020,,38,Pertussis,12,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=180,JP
2020-09-27,2020,,39,Pertussis,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=179,JP
2020-10-04,2020,,40,Pertussis,18,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=178,JP
2020-10-11,2020,,41,Pertussis,11,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=177,JP
2020-10-18,2020,,42,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=176,JP
2020-10-25,2020,,43,Pertussis,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=175,JP
2020-11-01,2020,,44,Pertussis,13,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=174,JP
2020-11-08,2020,,45,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=173,JP
2020-11-15,2020,,46,Pertussis,14,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=172,JP
2020-11-22,2020,,47,Pertussis,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=171,JP
2020-11-29,2020,,48,Pertussis,10,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=170,JP
2020-12-06,2020,,49,Pertussis,16,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=169,JP
2020-12-13,2020,,50,Pertussis,12,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=168,JP
2020-12-20,2020,,51,Pertussis,12,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=167,JP
2020-12-27,2020,,52,Pertussis,14,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=166,JP
2020-01-03,2020,,53,Pertussis,3,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=165,JP
2021-01-10,2021,,1,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=164,JP
2021-01-17,2021,,2,Pertussis,5,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=163,JP
2021-01-24,2021,,3,Pertussis,10,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=162,JP
2021-01-31,2021,,4,Pertussis,10,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=161,JP
2021-02-07,2021,,5,Pertussis,11,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=160,JP
2021-02-14,2021,,6,Pertussis,9,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=159,JP
2021-02-21,2021,,7,Pertussis,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=158,JP
2021-02-28,2021,,8,Pertussis,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=157,JP
2021-03-07,2021,,9,Pertussis,14,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=156,JP
2021-03-14,2021,,10,Pertussis,11,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=155,JP
2021-03-21,2021,,11,Pertussis,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=154,JP
2021-03-28,2021,,12,Pertussis,10,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=153,JP
2021-04-04,2021,,13,Pertussis,2,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=152,JP
2021-04-11,2021,,14,Pertussis,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=151,JP
2021-04-18,2021,,15,Pertussis,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=150,JP
2021-04-25,2021,,16,Pertussis,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=149,JP
2021-05-02,2021,,17,Pertussis,3,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=148,JP
2021-05-09,2021,,18,Pertussis,5,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=147,JP
2021-05-16,2021,,19,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=146,JP
2021-05-23,2021,,20,Pertussis,11,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=145,JP
2021-05-30,2021,,21,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=144,JP
2021-06-06,2021,,22,Pertussis,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=143,JP
2021-06-13,2021,,23,Pertussis,10,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=142,JP
2021-06-20,2021,,24,Pertussis,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=141,JP
2021-06-27,2021,,25,Pertussis,12,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=140,JP
2021-07-04,2021,,26,Pertussis,20,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=139,JP
2021-07-11,2021,,27,Pertussis,17,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=138,JP
2021-07-18,2021,,28,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=137,JP
2021-07-25,2021,,29,Pertussis,5,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=136,JP
2021-08-01,2021,,30,Pertussis,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=135,JP
2021-08-08,2021,,31,Pertussis,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=134,JP
2021-08-15,2021,,32,Pertussis,5,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=133,JP
2021-08-22,2021,,33,Pertussis,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=132,JP
2021-08-29,2021,,34,Pertussis,9,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=131,JP
2021-09-05,2021,,35,Pertussis,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=130,JP
2021-09-12,2021,,36,Pertussis,9,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=129,JP
2021-09-19,2021,,37,Pertussis,15,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=128,JP
2021-09-26,2021,,38,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=127,JP
2021-10-03,2021,,39,Pertussis,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=126,JP
2021-10-10,2021,,40,Pertussis,9,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=125,JP
2021-10-17,2021,,41,Pertussis,21,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=124,JP
2021-10-24,2021,,42,Pertussis,10,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=123,JP
2021-10-31,2021,,43,Pertussis,13,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=122,JP
2021-11-07,2021,,44,Pertussis,19,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=121,JP
2021-11-14,2021,,45,Pertussis,13,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=120,JP
2021-11-21,2021,,46,Pertussis,18,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=119,JP
2021-11-28,2021,,47,Pertussis,24,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=118,JP
2021-12-05,2021,,48,Pertussis,25,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=117,JP
2021-12-12,2021,,49,Pertussis,26,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=116,JP
2021-12-19,2021,,50,Pertussis,21,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=115,JP
2021-12-26,2021,,51,Pertussis,26,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=114,JP
2021-01-02,2021,,52,Pertussis,19,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=113,JP
2022-01-09,2022,,1,Pertussis,14,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=112,JP
2022-01-16,2022,,2,Pertussis,5,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=111,JP
2022-01-23,2022,,3,Pertussis,10,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=110,JP
2022-01-30,2022,,4,Pertussis,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=109,JP
2022-02-06,2022,,5,Pertussis,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=108,JP
2022-02-13,2022,,6,Pertussis,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=107,JP
2022-02-20,2022,,7,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=106,JP
2022-02-27,2022,,8,Pertussis,10,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=105,JP
2022-03-06,2022,,9,Pertussis,13,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=104,JP
2022-03-13,2022,,10,Pertussis,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=103,JP
2022-03-20,2022,,11,Pertussis,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=102,JP
2022-03-27,2022,,12,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=101,JP
2022-04-03,2022,,13,Pertussis,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=100,JP
2022-04-10,2022,,14,Pertussis,5,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=99,JP
2022-04-17,2022,,15,Pertussis,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=98,JP
2022-04-24,2022,,16,Pertussis,1,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=97,JP
2022-05-01,2022,,17,Pertussis,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=96,JP
2022-05-08,2022,,18,Pertussis,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=95,JP
2022-05-15,2022,,19,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=94,JP
2022-05-22,2022,,20,Pertussis,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=93,JP
2022-05-29,2022,,21,Pertussis,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=92,JP
2022-06-05,2022,,22,Pertussis,5,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=91,JP
2022-06-12,2022,,23,Pertussis,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=90,JP
2022-06-19,2022,,24,Pertussis,11,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=89,JP
2022-06-26,2022,,25,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=88,JP
2022-07-03,2022,,26,Pertussis,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=87,JP
2022-07-10,2022,,27,Pertussis,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=86,JP
2022-07-17,2022,,28,Pertussis,3,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=85,JP
2022-07-24,2022,,29,Pertussis,1,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=84,JP
2022-07-31,2022,,30,Pertussis,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=83,JP
2022-08-07,2022,,31,Pertussis,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=82,JP
2022-08-14,2022,,32,Pertussis,5,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=81,JP
2022-08-21,2022,,33,Pertussis,1,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=80,JP
2022-08-28,2022,,34,Pertussis,2,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=79,JP
2022-09-04,2022,,35,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=78,JP
2022-09-11,2022,,36,Pertussis,13,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=77,JP
2022-09-18,2022,,37,Pertussis,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=76,JP
2022-09-25,2022,,38,Pertussis,5,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=75,JP
2022-10-02,2022,,39,Pertussis,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=74,JP
2022-10-09,2022,,40,Pertussis,2,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=73,JP
2022-10-16,2022,,41,Pertussis,5,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=72,JP
2022-10-23,2022,,42,Pertussis,14,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=71,JP
2022-10-30,2022,,43,Pertussis,9,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=70,JP
2022-11-06,2022,,44,Pertussis,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=69,JP
2022-11-13,2022,,45,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=68,JP
2022-11-20,2022,,46,Pertussis,12,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=67,JP
2022-11-27,2022,,47,Pertussis,18,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=66,JP
2022-12-04,2022,,48,Pertussis,15,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=65,JP
2022-12-11,2022,,49,Pertussis,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=64,JP
